Restaurant_name,Restaurant_url,Restaurant_location,Restaurant_minimum_order,Restaurant_additional_service_charge,Restaurant_additional_VAT,Restaurant_categories_name,Restaurant_categories_food_item_ingredient,Restaurant_categories_food_item_price
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,0% Alcohol,849.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,0% Alcohol,424.15
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,335.75
Sapporo Japanese Restaurant,https://foodmandu.com/Restaurant/Details/504,Baluwatar,500,10.0,( 8 Pieces ),Beverages,Unknown,505.75
