"Restaurant_name","Restaurant_url","Restaurant_location","Restaurant_minimum_order","Restaurant_additional_service_charge","Restaurant_additional_VAT","Restaurant_categories_name","Restaurant_categories_food_item_ingredient","Restaurant_categories_food_item_price"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Sekuwa (BBQ)","","650.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","280.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","310.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","310.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","280.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","310.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Noodles / Thukpa / Fried Rice","","280.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Biryani","","495.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Biryani","","650.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Biryani","","410.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Becky Grilled Fish served with french fries and grilled vegetables.","650.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Fresh Grilled trout, served with french fries and grilled vegetables.","950.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Grilled chicken served with french fries and vegetables","650.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Spicy chicken deep fried, rich in G & G flavor serve with plain rice","595.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Mongolian prawn deep fried, rich in G & G flavor serve with plain rice","850.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Main Course","Becty Fish Battered and deep fried, Served with french fries and Tartar sauce.","650.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","1 Piece","55.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","225.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","280.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","495.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","490.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","450.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","125.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Indian Corner","","490.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Side Order","","175.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Dessert","","275.00"
"Bricks Cafe Firewood Pizza","https://foodmandu.com/Restaurant/Details/188","Kupondole","Rs. 500.00","10 %","( Buy Any Two Pizza And Get One Chicken Momo Free )","Dessert","","280.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Sunday Offer","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","220.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","220.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","180.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Soup","","150.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","served with tandoori chicken, chicken sekuwa, hariyali chicken, malai kabab, seekh kabab","1,000.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","850.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","450.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","550.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","480.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","350.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","450.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","450.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","590.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","550.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non Veg Snacks","","550.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","served with paneer tikka, mushroom, aloo, gobi, garlic, capsicum, onion & tomato poleko","800.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","100.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Snacks","","70.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","280.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","280.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","280.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","350.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","330.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","330.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","200.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","220.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Veg Curry","","220.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","400.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","350.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","590.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","550.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","350.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","450.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","450.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","490.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","300.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Non- Veg Curry","","250.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","180.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","180.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","100.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","120.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","70.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","60.00"
"Om Tandoori","https://foodmandu.com/Restaurant/Details/411","Kalo Pool","Rs. 500.00","N/A","Sunday Offer","Tandoori Bread","","80.00"
